id,date,country,city,store,product,num_sold
10836,2010-05-01,Italy,,Stickers for Less,Kaggle,974.0
10837,2010-05-01,Italy,,Stickers for Less,Kaggle Tiers,941.0
10838,2010-05-01,Italy,,Stickers for Less,Kerneler,439.0
10839,2010-05-01,Italy,,Stickers for Less,Kerneler Dark Mode,685.0
10840,2010-05-01,Italy,,Premium Sticker Mart,Holographic Goose,176.0
10841,2010-05-01,Italy,,Premium Sticker Mart,Kaggle,1297.0
10842,2010-05-01,Italy,,Premium Sticker Mart,Kaggle Tiers,1196.0
10843,2010-05-01,Italy,,Premium Sticker Mart,Kerneler,579.0
10844,2010-05-01,Italy,,Premium Sticker Mart,Kerneler Dark Mode,857.0
10845,2010-05-01,Kenya,,Discount Stickers,Holographic Goose,
10846,2010-05-01,Kenya,,Discount Stickers,Kaggle,13.0
10847,2010-05-01,Kenya,,Discount Stickers,Kaggle Tiers,12.0
10848,2010-05-01,Kenya,,Discount Stickers,Kerneler,5.0
10849,2010-05-01,Kenya,,Discount Stickers,Kerneler Dark Mode,9.0
10850,2010-05-01,Kenya,,Stickers for Less,Holographic Goose,
10851,2010-05-01,Kenya,,Stickers for Less,Kaggle,28.0
10852,2010-05-01,Kenya,,Stickers for Less,Kaggle Tiers,24.0
10853,2010-05-01,Kenya,,Stickers for Less,Kerneler,10.0
10854,2010-05-01,Kenya,,Stickers for Less,Kerneler Dark Mode,19.0
10855,2010-05-01,Kenya,,Premium Sticker Mart,Holographic Goose,
10856,2010-05-01,Kenya,,Premium Sticker Mart,Kaggle,32.0
10857,2010-05-01,Kenya,,Premium Sticker Mart,Kaggle Tiers,29.0
10858,2010-05-01,Kenya,,Premium Sticker Mart,Kerneler,12.0
10859,2010-05-01,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,22.0
10860,2010-05-01,Norway,,Discount Stickers,Holographic Goose,171.0
10861,2010-05-01,Norway,,Discount Stickers,Kaggle,1253.0
10862,2010-05-01,Norway,,Discount Stickers,Kaggle Tiers,1015.0
10863,2010-05-01,Norway,,Discount Stickers,Kerneler,442.0
10864,2010-05-01,Norway,,Discount Stickers,Kerneler Dark Mode,846.0
10865,2010-05-01,Norway,,Stickers for Less,Holographic Goose,361.0
10866,2010-05-01,Norway,,Stickers for Less,Kaggle,2718.0
10867,2010-05-01,Norway,,Stickers for Less,Kaggle Tiers,2388.0
10868,2010-05-01,Norway,,Stickers for Less,Kerneler,1059.0
10869,2010-05-01,Norway,,Stickers for Less,Kerneler Dark Mode,1472.0
10870,2010-05-01,Norway,,Premium Sticker Mart,Holographic Goose,363.0
10871,2010-05-01,Norway,,Premium Sticker Mart,Kaggle,2880.0
10872,2010-05-01,Norway,,Premium Sticker Mart,Kaggle Tiers,2700.0
10873,2010-05-01,Norway,,Premium Sticker Mart,Kerneler,1278.0
10874,2010-05-01,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1943.0
10875,2010-05-01,Singapore,,Discount Stickers,Holographic Goose,94.0
10876,2010-05-01,Singapore,,Discount Stickers,Kaggle,752.0
10877,2010-05-01,Singapore,,Discount Stickers,Kaggle Tiers,629.0
10878,2010-05-01,Singapore,,Discount Stickers,Kerneler,265.0
10879,2010-05-01,Singapore,,Discount Stickers,Kerneler Dark Mode,459.0
10880,2010-05-01,Singapore,,Stickers for Less,Holographic Goose,181.0
10881,2010-05-01,Singapore,,Stickers for Less,Kaggle,1395.0
10882,2010-05-01,Singapore,,Stickers for Less,Kaggle Tiers,1257.0
10883,2010-05-01,Singapore,,Stickers for Less,Kerneler,549.0
10884,2010-05-01,Singapore,,Stickers for Less,Kerneler Dark Mode,904.0
10885,2010-05-01,Singapore,,Premium Sticker Mart,Holographic Goose,206.0
10886,2010-05-01,Singapore,,Premium Sticker Mart,Kaggle,1448.0
10887,2010-05-01,Singapore,,Premium Sticker Mart,Kaggle Tiers,1472.0
10888,2010-05-01,Singapore,,Premium Sticker Mart,Kerneler,685.0
10889,2010-05-01,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,1060.0
10890,2010-05-02,Canada,,Discount Stickers,Holographic Goose,
10891,2010-05-02,Canada,,Discount Stickers,Kaggle,733.0
10892,2010-05-02,Canada,,Discount Stickers,Kaggle Tiers,718.0
10893,2010-05-02,Canada,,Discount Stickers,Kerneler,281.0
10894,2010-05-02,Canada,,Discount Stickers,Kerneler Dark Mode,477.0
10895,2010-05-02,Canada,,Stickers for Less,Holographic Goose,
10896,2010-05-02,Canada,,Stickers for Less,Kaggle,1448.0
10897,2010-05-02,Canada,,Stickers for Less,Kaggle Tiers,1371.0
10898,2010-05-02,Canada,,Stickers for Less,Kerneler,624.0
10899,2010-05-02,Canada,,Stickers for Less,Kerneler Dark Mode,974.0
10900,2010-05-02,Canada,,Premium Sticker Mart,Holographic Goose,254.0
10901,2010-05-02,Canada,,Premium Sticker Mart,Kaggle,1855.0
10902,2010-05-02,Canada,,Premium Sticker Mart,Kaggle Tiers,1587.0
10903,2010-05-02,Canada,,Premium Sticker Mart,Kerneler,758.0
10904,2010-05-02,Canada,,Premium Sticker Mart,Kerneler Dark Mode,1226.0
10905,2010-05-02,Finland,,Discount Stickers,Holographic Goose,105.0
10906,2010-05-02,Finland,,Discount Stickers,Kaggle,767.0
10907,2010-05-02,Finland,,Discount Stickers,Kaggle Tiers,680.0
10908,2010-05-02,Finland,,Discount Stickers,Kerneler,310.0
10909,2010-05-02,Finland,,Discount Stickers,Kerneler Dark Mode,459.0
10910,2010-05-02,Finland,,Stickers for Less,Holographic Goose,224.0
10911,2010-05-02,Finland,,Stickers for Less,Kaggle,1479.0
10912,2010-05-02,Finland,,Stickers for Less,Kaggle Tiers,1286.0
10913,2010-05-02,Finland,,Stickers for Less,Kerneler,650.0
10914,2010-05-02,Finland,,Stickers for Less,Kerneler Dark Mode,988.0
10915,2010-05-02,Finland,,Premium Sticker Mart,Holographic Goose,246.0
10916,2010-05-02,Finland,,Premium Sticker Mart,Kaggle,1763.0
10917,2010-05-02,Finland,,Premium Sticker Mart,Kaggle Tiers,1473.0
10918,2010-05-02,Finland,,Premium Sticker Mart,Kerneler,705.0
10919,2010-05-02,Finland,,Premium Sticker Mart,Kerneler Dark Mode,1170.0
10920,2010-05-02,Italy,,Discount Stickers,Holographic Goose,84.0
10921,2010-05-02,Italy,,Discount Stickers,Kaggle,624.0
10922,2010-05-02,Italy,,Discount Stickers,Kaggle Tiers,505.0
10923,2010-05-02,Italy,,Discount Stickers,Kerneler,245.0
10924,2010-05-02,Italy,,Discount Stickers,Kerneler Dark Mode,387.0
10925,2010-05-02,Italy,,Stickers for Less,Holographic Goose,171.0
10926,2010-05-02,Italy,,Stickers for Less,Kaggle,1175.0
10927,2010-05-02,Italy,,Stickers for Less,Kaggle Tiers,1174.0
10928,2010-05-02,Italy,,Stickers for Less,Kerneler,452.0
10929,2010-05-02,Italy,,Stickers for Less,Kerneler Dark Mode,831.0
10930,2010-05-02,Italy,,Premium Sticker Mart,Holographic Goose,196.0
10931,2010-05-02,Italy,,Premium Sticker Mart,Kaggle,1506.0
10932,2010-05-02,Italy,,Premium Sticker Mart,Kaggle Tiers,1228.0
10933,2010-05-02,Italy,,Premium Sticker Mart,Kerneler,540.0
10934,2010-05-02,Italy,,Premium Sticker Mart,Kerneler Dark Mode,914.0
10935,2010-05-02,Kenya,,Discount Stickers,Holographic Goose,
10936,2010-05-02,Kenya,,Discount Stickers,Kaggle,14.0
10937,2010-05-02,Kenya,,Discount Stickers,Kaggle Tiers,13.0
10938,2010-05-02,Kenya,,Discount Stickers,Kerneler,5.0
10939,2010-05-02,Kenya,,Discount Stickers,Kerneler Dark Mode,9.0
10940,2010-05-02,Kenya,,Stickers for Less,Holographic Goose,
10941,2010-05-02,Kenya,,Stickers for Less,Kaggle,32.0
10942,2010-05-02,Kenya,,Stickers for Less,Kaggle Tiers,28.0
10943,2010-05-02,Kenya,,Stickers for Less,Kerneler,12.0
10944,2010-05-02,Kenya,,Stickers for Less,Kerneler Dark Mode,20.0
10945,2010-05-02,Kenya,,Premium Sticker Mart,Holographic Goose,
10946,2010-05-02,Kenya,,Premium Sticker Mart,Kaggle,35.0
10947,2010-05-02,Kenya,,Premium Sticker Mart,Kaggle Tiers,35.0
10948,2010-05-02,Kenya,,Premium Sticker Mart,Kerneler,15.0
10949,2010-05-02,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,22.0
10950,2010-05-02,Norway,,Discount Stickers,Holographic Goose,176.0
10951,2010-05-02,Norway,,Discount Stickers,Kaggle,1368.0
10952,2010-05-02,Norway,,Discount Stickers,Kaggle Tiers,1265.0
10953,2010-05-02,Norway,,Discount Stickers,Kerneler,599.0
10954,2010-05-02,Norway,,Discount Stickers,Kerneler Dark Mode,854.0
10955,2010-05-02,Norway,,Stickers for Less,Holographic Goose,417.0
10956,2010-05-02,Norway,,Stickers for Less,Kaggle,2707.0
10957,2010-05-02,Norway,,Stickers for Less,Kaggle Tiers,2558.0
10958,2010-05-02,Norway,,Stickers for Less,Kerneler,1252.0
10959,2010-05-02,Norway,,Stickers for Less,Kerneler Dark Mode,1940.0
10960,2010-05-02,Norway,,Premium Sticker Mart,Holographic Goose,490.0
10961,2010-05-02,Norway,,Premium Sticker Mart,Kaggle,3339.0
10962,2010-05-02,Norway,,Premium Sticker Mart,Kaggle Tiers,3090.0
10963,2010-05-02,Norway,,Premium Sticker Mart,Kerneler,1381.0
10964,2010-05-02,Norway,,Premium Sticker Mart,Kerneler Dark Mode,2285.0
10965,2010-05-02,Singapore,,Discount Stickers,Holographic Goose,106.0
10966,2010-05-02,Singapore,,Discount Stickers,Kaggle,685.0
10967,2010-05-02,Singapore,,Discount Stickers,Kaggle Tiers,700.0
10968,2010-05-02,Singapore,,Discount Stickers,Kerneler,322.0
10969,2010-05-02,Singapore,,Discount Stickers,Kerneler Dark Mode,525.0
10970,2010-05-02,Singapore,,Stickers for Less,Holographic Goose,219.0
10971,2010-05-02,Singapore,,Stickers for Less,Kaggle,1553.0
10972,2010-05-02,Singapore,,Stickers for Less,Kaggle Tiers,1404.0
10973,2010-05-02,Singapore,,Stickers for Less,Kerneler,625.0
10974,2010-05-02,Singapore,,Stickers for Less,Kerneler Dark Mode,1044.0
10975,2010-05-02,Singapore,,Premium Sticker Mart,Holographic Goose,255.0
10976,2010-05-02,Singapore,,Premium Sticker Mart,Kaggle,1713.0
10977,2010-05-02,Singapore,,Premium Sticker Mart,Kaggle Tiers,1565.0
10978,2010-05-02,Singapore,,Premium Sticker Mart,Kerneler,761.0
10979,2010-05-02,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,1107.0
10980,2010-05-03,Canada,,Discount Stickers,Holographic Goose,
10981,2010-05-03,Canada,,Discount Stickers,Kaggle,600.0
10982,2010-05-03,Canada,,Discount Stickers,Kaggle Tiers,535.0
10983,2010-05-03,Canada,,Discount Stickers,Kerneler,266.0
10984,2010-05-03,Canada,,Discount Stickers,Kerneler Dark Mode,421.0
10985,2010-05-03,Canada,,Stickers for Less,Holographic Goose,
10986,2010-05-03,Canada,,Stickers for Less,Kaggle,1221.0
10987,2010-05-03,Canada,,Stickers for Less,Kaggle Tiers,1082.0
10988,2010-05-03,Canada,,Stickers for Less,Kerneler,459.0
10989,2010-05-03,Canada,,Stickers for Less,Kerneler Dark Mode,806.0
10990,2010-05-03,Canada,,Premium Sticker Mart,Holographic Goose,
10991,2010-05-03,Canada,,Premium Sticker Mart,Kaggle,1450.0
10992,2010-05-03,Canada,,Premium Sticker Mart,Kaggle Tiers,1392.0
10993,2010-05-03,Canada,,Premium Sticker Mart,Kerneler,547.0
10994,2010-05-03,Canada,,Premium Sticker Mart,Kerneler Dark Mode,948.0
10995,2010-05-03,Finland,,Discount Stickers,Holographic Goose,87.0
10996,2010-05-03,Finland,,Discount Stickers,Kaggle,629.0
10997,2010-05-03,Finland,,Discount Stickers,Kaggle Tiers,586.0
10998,2010-05-03,Finland,,Discount Stickers,Kerneler,276.0
10999,2010-05-03,Finland,,Discount Stickers,Kerneler Dark Mode,405.0
11000,2010-05-03,Finland,,Stickers for Less,Holographic Goose,172.0
11001,2010-05-03,Finland,,Stickers for Less,Kaggle,1255.0
11002,2010-05-03,Finland,,Stickers for Less,Kaggle Tiers,1186.0
11003,2010-05-03,Finland,,Stickers for Less,Kerneler,556.0
11004,2010-05-03,Finland,,Stickers for Less,Kerneler Dark Mode,819.0
11005,2010-05-03,Finland,,Premium Sticker Mart,Holographic Goose,198.0
11006,2010-05-03,Finland,,Premium Sticker Mart,Kaggle,1442.0
11007,2010-05-03,Finland,,Premium Sticker Mart,Kaggle Tiers,1266.0
11008,2010-05-03,Finland,,Premium Sticker Mart,Kerneler,601.0
11009,2010-05-03,Finland,,Premium Sticker Mart,Kerneler Dark Mode,989.0
11010,2010-05-03,Italy,,Discount Stickers,Holographic Goose,66.0
11011,2010-05-03,Italy,,Discount Stickers,Kaggle,500.0
11012,2010-05-03,Italy,,Discount Stickers,Kaggle Tiers,438.0
11013,2010-05-03,Italy,,Discount Stickers,Kerneler,183.0
11014,2010-05-03,Italy,,Discount Stickers,Kerneler Dark Mode,305.0
11015,2010-05-03,Italy,,Stickers for Less,Holographic Goose,130.0
11016,2010-05-03,Italy,,Stickers for Less,Kaggle,886.0
11017,2010-05-03,Italy,,Stickers for Less,Kaggle Tiers,800.0
11018,2010-05-03,Italy,,Stickers for Less,Kerneler,391.0
11019,2010-05-03,Italy,,Stickers for Less,Kerneler Dark Mode,656.0
11020,2010-05-03,Italy,,Premium Sticker Mart,Holographic Goose,166.0
11021,2010-05-03,Italy,,Premium Sticker Mart,Kaggle,1084.0
11022,2010-05-03,Italy,,Premium Sticker Mart,Kaggle Tiers,1007.0
11023,2010-05-03,Italy,,Premium Sticker Mart,Kerneler,481.0
11024,2010-05-03,Italy,,Premium Sticker Mart,Kerneler Dark Mode,803.0
11025,2010-05-03,Kenya,,Discount Stickers,Holographic Goose,
11026,2010-05-03,Kenya,,Discount Stickers,Kaggle,13.0
11027,2010-05-03,Kenya,,Discount Stickers,Kaggle Tiers,11.0
11028,2010-05-03,Kenya,,Discount Stickers,Kerneler,5.0
11029,2010-05-03,Kenya,,Discount Stickers,Kerneler Dark Mode,7.0
11030,2010-05-03,Kenya,,Stickers for Less,Holographic Goose,
11031,2010-05-03,Kenya,,Stickers for Less,Kaggle,25.0
11032,2010-05-03,Kenya,,Stickers for Less,Kaggle Tiers,23.0
11033,2010-05-03,Kenya,,Stickers for Less,Kerneler,11.0
11034,2010-05-03,Kenya,,Stickers for Less,Kerneler Dark Mode,17.0
11035,2010-05-03,Kenya,,Premium Sticker Mart,Holographic Goose,
11036,2010-05-03,Kenya,,Premium Sticker Mart,Kaggle,29.0
11037,2010-05-03,Kenya,,Premium Sticker Mart,Kaggle Tiers,29.0
11038,2010-05-03,Kenya,,Premium Sticker Mart,Kerneler,12.0
11039,2010-05-03,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,20.0
11040,2010-05-03,Norway,,Discount Stickers,Holographic Goose,152.0
11041,2010-05-03,Norway,,Discount Stickers,Kaggle,1132.0
11042,2010-05-03,Norway,,Discount Stickers,Kaggle Tiers,1010.0
11043,2010-05-03,Norway,,Discount Stickers,Kerneler,456.0
11044,2010-05-03,Norway,,Discount Stickers,Kerneler Dark Mode,774.0
11045,2010-05-03,Norway,,Stickers for Less,Holographic Goose,358.0
11046,2010-05-03,Norway,,Stickers for Less,Kaggle,2378.0
11047,2010-05-03,Norway,,Stickers for Less,Kaggle Tiers,2165.0
11048,2010-05-03,Norway,,Stickers for Less,Kerneler,980.0
11049,2010-05-03,Norway,,Stickers for Less,Kerneler Dark Mode,1439.0
11050,2010-05-03,Norway,,Premium Sticker Mart,Holographic Goose,389.0
11051,2010-05-03,Norway,,Premium Sticker Mart,Kaggle,2868.0
11052,2010-05-03,Norway,,Premium Sticker Mart,Kaggle Tiers,2627.0
11053,2010-05-03,Norway,,Premium Sticker Mart,Kerneler,1131.0
11054,2010-05-03,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1817.0
11055,2010-05-03,Singapore,,Discount Stickers,Holographic Goose,87.0
11056,2010-05-03,Singapore,,Discount Stickers,Kaggle,645.0
11057,2010-05-03,Singapore,,Discount Stickers,Kaggle Tiers,591.0
11058,2010-05-03,Singapore,,Discount Stickers,Kerneler,274.0
11059,2010-05-03,Singapore,,Discount Stickers,Kerneler Dark Mode,402.0
11060,2010-05-03,Singapore,,Stickers for Less,Holographic Goose,171.0
11061,2010-05-03,Singapore,,Stickers for Less,Kaggle,1323.0
11062,2010-05-03,Singapore,,Stickers for Less,Kaggle Tiers,1224.0
11063,2010-05-03,Singapore,,Stickers for Less,Kerneler,519.0
11064,2010-05-03,Singapore,,Stickers for Less,Kerneler Dark Mode,923.0
11065,2010-05-03,Singapore,,Premium Sticker Mart,Holographic Goose,212.0
11066,2010-05-03,Singapore,,Premium Sticker Mart,Kaggle,1423.0
11067,2010-05-03,Singapore,,Premium Sticker Mart,Kaggle Tiers,1420.0
11068,2010-05-03,Singapore,,Premium Sticker Mart,Kerneler,614.0
11069,2010-05-03,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,946.0
11070,2010-05-04,Canada,,Discount Stickers,Holographic Goose,
11071,2010-05-04,Canada,,Discount Stickers,Kaggle,602.0
11072,2010-05-04,Canada,,Discount Stickers,Kaggle Tiers,516.0
11073,2010-05-04,Canada,,Discount Stickers,Kerneler,229.0
11074,2010-05-04,Canada,,Discount Stickers,Kerneler Dark Mode,401.0
11075,2010-05-04,Canada,,Stickers for Less,Holographic Goose,
11076,2010-05-04,Canada,,Stickers for Less,Kaggle,1169.0
11077,2010-05-04,Canada,,Stickers for Less,Kaggle Tiers,1058.0
11078,2010-05-04,Canada,,Stickers for Less,Kerneler,492.0
11079,2010-05-04,Canada,,Stickers for Less,Kerneler Dark Mode,720.0
11080,2010-05-04,Canada,,Premium Sticker Mart,Holographic Goose,
11081,2010-05-04,Canada,,Premium Sticker Mart,Kaggle,1353.0
11082,2010-05-04,Canada,,Premium Sticker Mart,Kaggle Tiers,1323.0
11083,2010-05-04,Canada,,Premium Sticker Mart,Kerneler,580.0
11084,2010-05-04,Canada,,Premium Sticker Mart,Kerneler Dark Mode,839.0
11085,2010-05-04,Finland,,Discount Stickers,Holographic Goose,93.0
11086,2010-05-04,Finland,,Discount Stickers,Kaggle,658.0
11087,2010-05-04,Finland,,Discount Stickers,Kaggle Tiers,552.0
11088,2010-05-04,Finland,,Discount Stickers,Kerneler,272.0
11089,2010-05-04,Finland,,Discount Stickers,Kerneler Dark Mode,407.0
11090,2010-05-04,Finland,,Stickers for Less,Holographic Goose,169.0
11091,2010-05-04,Finland,,Stickers for Less,Kaggle,1291.0
11092,2010-05-04,Finland,,Stickers for Less,Kaggle Tiers,1184.0
11093,2010-05-04,Finland,,Stickers for Less,Kerneler,490.0
11094,2010-05-04,Finland,,Stickers for Less,Kerneler Dark Mode,818.0
11095,2010-05-04,Finland,,Premium Sticker Mart,Holographic Goose,214.0
11096,2010-05-04,Finland,,Premium Sticker Mart,Kaggle,1530.0
11097,2010-05-04,Finland,,Premium Sticker Mart,Kaggle Tiers,1441.0
11098,2010-05-04,Finland,,Premium Sticker Mart,Kerneler,585.0
11099,2010-05-04,Finland,,Premium Sticker Mart,Kerneler Dark Mode,1061.0
11100,2010-05-04,Italy,,Discount Stickers,Holographic Goose,61.0
11101,2010-05-04,Italy,,Discount Stickers,Kaggle,492.0
11102,2010-05-04,Italy,,Discount Stickers,Kaggle Tiers,408.0
11103,2010-05-04,Italy,,Discount Stickers,Kerneler,196.0
11104,2010-05-04,Italy,,Discount Stickers,Kerneler Dark Mode,325.0
11105,2010-05-04,Italy,,Stickers for Less,Holographic Goose,133.0
11106,2010-05-04,Italy,,Stickers for Less,Kaggle,952.0
11107,2010-05-04,Italy,,Stickers for Less,Kaggle Tiers,885.0
11108,2010-05-04,Italy,,Stickers for Less,Kerneler,406.0
11109,2010-05-04,Italy,,Stickers for Less,Kerneler Dark Mode,681.0
11110,2010-05-04,Italy,,Premium Sticker Mart,Holographic Goose,165.0
11111,2010-05-04,Italy,,Premium Sticker Mart,Kaggle,1062.0
11112,2010-05-04,Italy,,Premium Sticker Mart,Kaggle Tiers,1008.0
11113,2010-05-04,Italy,,Premium Sticker Mart,Kerneler,473.0
11114,2010-05-04,Italy,,Premium Sticker Mart,Kerneler Dark Mode,761.0
11115,2010-05-04,Kenya,,Discount Stickers,Holographic Goose,
11116,2010-05-04,Kenya,,Discount Stickers,Kaggle,12.0
11117,2010-05-04,Kenya,,Discount Stickers,Kaggle Tiers,10.0
11118,2010-05-04,Kenya,,Discount Stickers,Kerneler,5.0
11119,2010-05-04,Kenya,,Discount Stickers,Kerneler Dark Mode,9.0
11120,2010-05-04,Kenya,,Stickers for Less,Holographic Goose,
11121,2010-05-04,Kenya,,Stickers for Less,Kaggle,26.0
11122,2010-05-04,Kenya,,Stickers for Less,Kaggle Tiers,25.0
11123,2010-05-04,Kenya,,Stickers for Less,Kerneler,11.0
11124,2010-05-04,Kenya,,Stickers for Less,Kerneler Dark Mode,17.0
11125,2010-05-04,Kenya,,Premium Sticker Mart,Holographic Goose,
11126,2010-05-04,Kenya,,Premium Sticker Mart,Kaggle,31.0
11127,2010-05-04,Kenya,,Premium Sticker Mart,Kaggle Tiers,25.0
11128,2010-05-04,Kenya,,Premium Sticker Mart,Kerneler,12.0
11129,2010-05-04,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,19.0
11130,2010-05-04,Norway,,Discount Stickers,Holographic Goose,159.0
11131,2010-05-04,Norway,,Discount Stickers,Kaggle,1262.0
11132,2010-05-04,Norway,,Discount Stickers,Kaggle Tiers,1058.0
11133,2010-05-04,Norway,,Discount Stickers,Kerneler,489.0
11134,2010-05-04,Norway,,Discount Stickers,Kerneler Dark Mode,751.0
11135,2010-05-04,Norway,,Stickers for Less,Holographic Goose,320.0
11136,2010-05-04,Norway,,Stickers for Less,Kaggle,2349.0
11137,2010-05-04,Norway,,Stickers for Less,Kaggle Tiers,2170.0
11138,2010-05-04,Norway,,Stickers for Less,Kerneler,956.0
11139,2010-05-04,Norway,,Stickers for Less,Kerneler Dark Mode,1677.0
11140,2010-05-04,Norway,,Premium Sticker Mart,Holographic Goose,416.0
11141,2010-05-04,Norway,,Premium Sticker Mart,Kaggle,2800.0
11142,2010-05-04,Norway,,Premium Sticker Mart,Kaggle Tiers,2341.0
11143,2010-05-04,Norway,,Premium Sticker Mart,Kerneler,1091.0
11144,2010-05-04,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1992.0
11145,2010-05-04,Singapore,,Discount Stickers,Holographic Goose,90.0
11146,2010-05-04,Singapore,,Discount Stickers,Kaggle,647.0
11147,2010-05-04,Singapore,,Discount Stickers,Kaggle Tiers,562.0
11148,2010-05-04,Singapore,,Discount Stickers,Kerneler,252.0
11149,2010-05-04,Singapore,,Discount Stickers,Kerneler Dark Mode,403.0
11150,2010-05-04,Singapore,,Stickers for Less,Holographic Goose,195.0
11151,2010-05-04,Singapore,,Stickers for Less,Kaggle,1279.0
11152,2010-05-04,Singapore,,Stickers for Less,Kaggle Tiers,1070.0
11153,2010-05-04,Singapore,,Stickers for Less,Kerneler,558.0
11154,2010-05-04,Singapore,,Stickers for Less,Kerneler Dark Mode,749.0
11155,2010-05-04,Singapore,,Premium Sticker Mart,Holographic Goose,213.0
11156,2010-05-04,Singapore,,Premium Sticker Mart,Kaggle,1659.0
11157,2010-05-04,Singapore,,Premium Sticker Mart,Kaggle Tiers,1373.0
11158,2010-05-04,Singapore,,Premium Sticker Mart,Kerneler,654.0
11159,2010-05-04,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,1034.0
11160,2010-05-05,Canada,,Discount Stickers,Holographic Goose,
11161,2010-05-05,Canada,,Discount Stickers,Kaggle,646.0
11162,2010-05-05,Canada,,Discount Stickers,Kaggle Tiers,527.0
11163,2010-05-05,Canada,,Discount Stickers,Kerneler,244.0
11164,2010-05-05,Canada,,Discount Stickers,Kerneler Dark Mode,434.0
11165,2010-05-05,Canada,,Stickers for Less,Holographic Goose,
11166,2010-05-05,Canada,,Stickers for Less,Kaggle,1226.0
